,time,value
2018-12-15 01:01:00,01:01:00,56
2018-12-15 01:01:06,01:01:06,56
2018-12-15 01:01:11,01:01:11,53
2018-12-15 01:01:16,01:01:16,52
2018-12-15 01:01:31,01:01:31,50
2018-12-15 01:01:41,01:01:41,49
2018-12-15 01:01:56,01:01:56,50
2018-12-15 01:02:01,01:02:01,51
2018-12-15 01:02:06,01:02:06,53
2018-12-15 01:02:11,01:02:11,55
2018-12-15 01:02:26,01:02:26,54
2018-12-15 01:02:36,01:02:36,53
2018-12-15 01:02:51,01:02:51,53
2018-12-15 01:03:01,01:03:01,52
2018-12-15 01:03:06,01:03:06,51
2018-12-15 01:03:21,01:03:21,50
2018-12-15 01:03:26,01:03:26,51
2018-12-15 01:03:36,01:03:36,54
2018-12-15 01:03:46,01:03:46,53
2018-12-15 01:04:01,01:04:01,52
2018-12-15 01:04:16,01:04:16,52
2018-12-15 01:04:21,01:04:21,53
2018-12-15 01:04:26,01:04:26,54
2018-12-15 01:04:31,01:04:31,55
2018-12-15 01:04:36,01:04:36,55
2018-12-15 01:04:51,01:04:51,59
2018-12-15 01:04:56,01:04:56,61
2018-12-15 01:05:01,01:05:01,60
2018-12-15 01:05:06,01:05:06,55
2018-12-15 01:05:11,01:05:11,52
2018-12-15 01:05:21,01:05:21,53
2018-12-15 01:05:31,01:05:31,54
2018-12-15 01:05:36,01:05:36,55
2018-12-15 01:05:41,01:05:41,54
2018-12-15 01:05:51,01:05:51,53
2018-12-15 01:05:56,01:05:56,52
2018-12-15 01:06:01,01:06:01,53
2018-12-15 01:06:06,01:06:06,55
2018-12-15 01:06:11,01:06:11,57
2018-12-15 01:06:16,01:06:16,59
2018-12-15 01:06:21,01:06:21,60
2018-12-15 01:06:36,01:06:36,57
2018-12-15 01:06:41,01:06:41,56
2018-12-15 01:06:51,01:06:51,55
2018-12-15 01:07:01,01:07:01,53
2018-12-15 01:07:16,01:07:16,54
2018-12-15 01:07:31,01:07:31,54
2018-12-15 01:07:36,01:07:36,53
2018-12-15 01:07:46,01:07:46,52
2018-12-15 01:07:51,01:07:51,53
2018-12-15 01:08:06,01:08:06,53
2018-12-15 01:08:11,01:08:11,54
2018-12-15 01:08:16,01:08:16,53
2018-12-15 01:08:31,01:08:31,53
2018-12-15 01:08:32,01:08:32,53
2018-12-15 01:08:42,01:08:42,53
2018-12-15 01:08:47,01:08:47,54
2018-12-15 01:08:57,01:08:57,53
2018-12-15 01:09:02,01:09:02,52
2018-12-15 01:09:17,01:09:17,53
2018-12-15 01:09:32,01:09:32,54
2018-12-15 01:09:37,01:09:37,55
2018-12-15 01:09:42,01:09:42,54
2018-12-15 01:09:52,01:09:52,55
2018-12-15 01:10:07,01:10:07,55
2018-12-15 01:10:17,01:10:17,54
2018-12-15 01:10:32,01:10:32,54
2018-12-15 01:10:37,01:10:37,54
2018-12-15 01:10:47,01:10:47,52
2018-12-15 01:10:52,01:10:52,52
2018-12-15 01:11:02,01:11:02,53
2018-12-15 01:11:07,01:11:07,52
2018-12-15 01:11:12,01:11:12,51
2018-12-15 01:11:17,01:11:17,53
2018-12-15 01:11:22,01:11:22,51
2018-12-15 01:11:27,01:11:27,50
2018-12-15 01:11:32,01:11:32,49
2018-12-15 01:11:47,01:11:47,50
2018-12-15 01:11:52,01:11:52,51
2018-12-15 01:12:02,01:12:02,52
2018-12-15 01:12:07,01:12:07,51
2018-12-15 01:12:12,01:12:12,50
2018-12-15 01:12:22,01:12:22,51
2018-12-15 01:12:27,01:12:27,52
2018-12-15 01:12:32,01:12:32,53
2018-12-15 01:12:37,01:12:37,52
2018-12-15 01:12:42,01:12:42,51
2018-12-15 01:12:47,01:12:47,52
2018-12-15 01:12:52,01:12:52,53
2018-12-15 01:12:57,01:12:57,54
2018-12-15 01:13:02,01:13:02,53
2018-12-15 01:13:07,01:13:07,52
2018-12-15 01:13:22,01:13:22,52
2018-12-15 01:13:27,01:13:27,51
2018-12-15 01:13:42,01:13:42,51
2018-12-15 01:13:57,01:13:57,51
2018-12-15 01:14:12,01:14:12,51
2018-12-15 01:14:27,01:14:27,52
2018-12-15 01:14:37,01:14:37,51
2018-12-15 01:14:52,01:14:52,51
2018-12-15 01:14:57,01:14:57,53
2018-12-15 01:15:02,01:15:02,51
2018-12-15 01:15:07,01:15:07,50
2018-12-15 01:15:17,01:15:17,52
2018-12-15 01:15:32,01:15:32,52
2018-12-15 01:15:39,01:15:39,51
2018-12-15 01:15:49,01:15:49,50
2018-12-15 01:15:59,01:15:59,52
2018-12-15 01:16:04,01:16:04,53
2018-12-15 01:16:19,01:16:19,62
2018-12-15 01:16:24,01:16:24,68
2018-12-15 01:16:29,01:16:29,70
2018-12-15 01:16:34,01:16:34,63
2018-12-15 01:16:39,01:16:39,56
2018-12-15 01:16:44,01:16:44,50
2018-12-15 01:16:49,01:16:49,47
2018-12-15 01:16:54,01:16:54,46
2018-12-15 01:16:59,01:16:59,48
2018-12-15 01:17:04,01:17:04,46
2018-12-15 01:17:19,01:17:19,46
2018-12-15 01:17:24,01:17:24,47
2018-12-15 01:17:34,01:17:34,48
2018-12-15 01:17:39,01:17:39,49
2018-12-15 01:17:44,01:17:44,48
2018-12-15 01:17:49,01:17:49,49
2018-12-15 01:17:54,01:17:54,50
2018-12-15 01:18:09,01:18:09,50
2018-12-15 01:18:14,01:18:14,49
2018-12-15 01:18:29,01:18:29,50
2018-12-15 01:18:39,01:18:39,49
2018-12-15 01:18:54,01:18:54,50
2018-12-15 01:18:59,01:18:59,50
2018-12-15 01:19:14,01:19:14,50
2018-12-15 01:19:24,01:19:24,49
2018-12-15 01:19:39,01:19:39,50
2018-12-15 01:19:44,01:19:44,52
2018-12-15 01:19:49,01:19:49,51
2018-12-15 01:19:54,01:19:54,50
2018-12-15 01:20:09,01:20:09,49
2018-12-15 01:20:14,01:20:14,48
2018-12-15 01:20:24,01:20:24,49
2018-12-15 01:20:29,01:20:29,48
2018-12-15 01:20:39,01:20:39,49
2018-12-15 01:20:54,01:20:54,49
2018-12-15 01:21:04,01:21:04,48
2018-12-15 01:21:19,01:21:19,48
2018-12-15 01:21:24,01:21:24,49
2018-12-15 01:21:29,01:21:29,47
2018-12-15 01:21:34,01:21:34,48
2018-12-15 01:21:49,01:21:49,48
2018-12-15 01:21:54,01:21:54,49
2018-12-15 01:21:59,01:21:59,48
2018-12-15 01:22:09,01:22:09,49
2018-12-15 01:22:24,01:22:24,49
2018-12-15 01:22:29,01:22:29,48
2018-12-15 01:22:39,01:22:39,49
2018-12-15 01:22:49,01:22:49,48
2018-12-15 01:22:54,01:22:54,47
2018-12-15 01:23:00,01:23:00,46
2018-12-15 01:23:10,01:23:10,47
2018-12-15 01:23:20,01:23:20,48
2018-12-15 01:23:30,01:23:30,49
2018-12-15 01:23:45,01:23:45,49
2018-12-15 01:24:00,01:24:00,49
2018-12-15 01:24:05,01:24:05,50
2018-12-15 01:24:10,01:24:10,49
2018-12-15 01:24:15,01:24:15,48
2018-12-15 01:24:30,01:24:30,49
2018-12-15 01:24:35,01:24:35,50
2018-12-15 01:24:40,01:24:40,51
2018-12-15 01:24:45,01:24:45,50
2018-12-15 01:24:50,01:24:50,49
2018-12-15 01:24:55,01:24:55,46
2018-12-15 01:25:00,01:25:00,45
2018-12-15 01:25:10,01:25:10,47
2018-12-15 01:25:15,01:25:15,49
2018-12-15 01:25:20,01:25:20,48
2018-12-15 01:25:35,01:25:35,47
2018-12-15 01:25:45,01:25:45,48
2018-12-15 01:26:00,01:26:00,48
2018-12-15 01:26:15,01:26:15,48
2018-12-15 01:26:25,01:26:25,47
2018-12-15 01:26:40,01:26:40,48
2018-12-15 01:26:55,01:26:55,48
2018-12-15 01:27:10,01:27:10,48
2018-12-15 01:27:11,01:27:11,48
2018-12-15 01:27:21,01:27:21,47
2018-12-15 01:27:31,01:27:31,46
2018-12-15 01:27:41,01:27:41,47
2018-12-15 01:27:46,01:27:46,48
